Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,IsClosedDay,Year,Month,WeekOfYear,Day,Weekday,IsWeekend,IsMonthStart,IsMonthEnd,CompetitionOpenMonths,Promo2DurationWeeks,IsPromoMonth,SalesLag_1,SalesLag_7,SalesLag_14,SalesLag_30,SalesRollingMean_7,SalesRollingStd_7,SalesRollingMean_30,SalesRollingStd_30,SalesLog,MonthSin,MonthCos,WeekdaySin,WeekdayCos
113,7,2013-10-20,0,0,0,0,0,0,d,c,20930.0,11,1999,0,0,0,,True,2013,10,42,20,6,1,0,0,167,0,0,6876.0,0.0,0.0,6384.0,5540.285714285715,2500.072913222442,6176.566666666667,2943.113630193351,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
622,6,2013-09-14,2472,264,1,0,0,0,a,c,113790.0,0,0,0,0,0,,False,2013,9,37,14,5,1,0,0,0,0,0,4696.0,2503.0,3109.0,4992.0,3899.571428571429,1977.5827717310897,3623.9,1695.7986491976835,7.813187267521416,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146
605,7,2015-05-17,0,0,0,0,0,0,d,a,10310.0,4,2003,1,37,2009,"Jan,Apr,Jul,Oct",True,2015,5,20,17,6,1,0,0,145,295,0,6198.0,0.0,0.0,9278.0,4604.0,3295.822659064047,5964.366666666667,3399.902741847623,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
374,1,2015-07-13,9598,999,1,1,0,0,a,a,1150.0,9,2007,0,0,0,,False,2015,7,29,13,0,0,0,0,94,0,0,0.0,7517.0,10392.0,4490.0,5681.571428571428,2619.8115617440076,6004.5,3303.8052016341476,9.169414205363536,-0.4999999999999998,-0.8660254037844388,0.0,1.0
964,3,2015-01-21,6839,1002,1,0,0,0,a,a,270.0,0,0,1,5,2013,"Feb,May,Aug,Nov",False,2015,1,4,21,2,0,0,0,0,103,0,6663.0,9600.0,11613.0,17004.0,6938.714285714285,3296.6367060124376,6881.866666666667,4908.175837373264,8.830543010616596,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
931,5,2014-08-22,4903,668,1,1,0,1,a,c,1480.0,9,2011,1,1,2012,"Jan,Apr,Jul,Oct",False,2014,8,34,22,4,0,0,0,35,137,0,5528.0,4267.0,5244.0,4510.0,4737.857142857143,1112.9212952962205,5089.9,1134.681767630511,8.497806477616047,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
317,1,2014-01-06,0,0,0,1,a,0,d,a,3140.0,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",True,2014,1,2,6,0,0,0,0,6,144,1,0.0,7383.0,10613.0,6117.0,3818.142857142858,2841.068427462422,4732.466666666666,3339.967011331342,0.0,0.4999999999999999,0.8660254037844387,0.0,1.0
501,5,2013-09-06,4597,555,1,0,0,1,a,c,1620.0,9,2006,0,0,0,,False,2013,9,36,6,4,0,0,0,84,0,0,3784.0,5726.0,5150.0,5748.0,4033.285714285714,1877.797798334149,4578.666666666667,2379.9336028601692,8.433376705323127,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191
235,2,2013-04-02,5177,556,1,0,0,1,a,a,5710.0,3,2012,1,37,2009,"Jan,Apr,Jul,Oct",False,2013,4,14,2,1,0,0,0,13,185,1,0.0,8028.0,8001.0,0.0,4641.571428571428,4420.028199651476,5121.266666666666,3375.385075690682,8.552174160311482,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
1052,2,2013-01-01,0,0,0,0,a,1,a,c,5080.0,0,0,1,31,2013,"Feb,May,Aug,Nov",True,2013,1,1,1,1,0,1,0,0,0,0,,,,,,,,,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
809,4,2014-03-27,6006,630,1,0,0,0,a,a,12770.0,10,2000,0,0,0,,False,2014,3,13,27,3,0,0,0,161,0,0,6409.0,8982.0,7102.0,6154.0,6295.714285714285,3181.467832845183,7287.133333333333,3978.7081574675512,8.700680734850161,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
448,3,2013-12-11,7657,724,1,0,0,0,a,c,3970.0,9,2009,0,0,0,,False,2013,12,50,11,2,0,0,0,51,0,0,8442.0,10670.0,8503.0,7413.0,7825.142857142857,3922.98281195025,7640.5,3608.720059178496,8.943506132037239,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
1062,6,2013-08-03,5008,523,1,0,0,0,d,a,190.0,9,2012,1,40,2012,"Feb,May,Aug,Nov",False,2013,8,31,3,5,1,0,0,11,43,1,7172.0,4454.0,5041.0,7845.0,6812.142857142857,3555.415232598082,5525.433333333333,2838.537198353542,8.518991573357617,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
515,1,2013-08-05,6811,621,1,0,0,1,d,c,11260.0,0,0,1,9,2011,"Feb,May,Aug,Nov",False,2013,8,32,5,0,0,0,0,0,127,1,0.0,10308.0,7039.0,8665.0,8712.42857142857,4096.191762159207,7372.366666666667,3683.3180083417615,8.826441041782578,-0.8660254037844384,-0.5000000000000004,0.0,1.0
435,1,2014-06-23,2797,352,1,0,0,0,a,a,910.0,0,0,0,0,0,,False,2014,6,26,23,0,0,0,0,0,0,0,0.0,4021.0,0.0,2205.0,2534.1428571428573,1859.9116850513285,2331.3,1561.6641908001816,7.936660155225426,1.2246467991473532e-16,-1.0,0.0,1.0
239,4,2013-05-30,0,0,0,1,a,0,d,c,610.0,0,0,0,0,0,,True,2013,5,22,30,3,0,0,0,0,0,0,6854.0,3612.0,5207.0,6099.0,4116.857142857143,2156.1583451879897,3720.0,2243.5494661131397,0.0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
851,1,2013-05-27,5928,459,1,1,0,1,d,c,2330.0,0,0,1,49,2014,"Mar,Jun,Sept,Dec",False,2013,5,22,27,0,0,0,0,0,0,0,0.0,0.0,6066.0,5337.0,3260.8571428571427,2248.3882692995485,3918.2,2493.3340564876935,8.687610843707368,0.4999999999999999,-0.8660254037844387,0.0,1.0
865,7,2015-04-12,0,0,0,0,0,0,d,c,2640.0,0,0,0,0,0,,True,2015,4,15,12,6,1,0,0,0,0,0,8559.0,0.0,0.0,8838.0,4886.571428571428,3458.602697484577,6776.5,3879.0739274320063,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
584,5,2015-04-24,3927,391,1,0,0,0,d,a,1360.0,0,0,1,35,2010,"Mar,Jun,Sept,Dec",False,2015,4,17,24,4,0,0,0,0,242,0,4335.0,5809.0,4109.0,3597.0,3715.285714285714,1794.230542069557,4024.4,2376.9657795688568,8.275885669474356,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
218,3,2013-02-20,6406,820,1,1,0,0,a,c,640.0,0,0,1,9,2011,"Mar,Jun,Sept,Dec",False,2013,2,8,20,2,0,0,0,0,103,0,6134.0,5407.0,5639.0,5425.0,4376.0,2434.9901437172184,4333.766666666666,2147.692646143496,8.765146421639022,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
724,6,2013-07-13,4205,498,1,0,0,0,d,c,5900.0,0,0,0,0,0,,False,2013,7,28,13,5,1,0,0,0,0,0,5731.0,5007.0,5368.0,5610.0,4683.714285714285,2088.6519348043394,5178.366666666667,2212.941114933001,8.344267356262645,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
962,4,2013-07-11,4430,713,1,0,0,0,c,a,260.0,0,0,0,0,0,,False,2013,7,28,11,3,0,0,0,0,0,0,4182.0,6818.0,4798.0,5015.0,4465.714285714285,2299.6361099302717,5012.366666666667,2511.927265081031,8.39638057119949,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419
3,3,2014-01-01,0,0,0,0,a,1,a,a,14130.0,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",True,2014,1,1,1,2,0,1,0,85,143,1,4081.0,0.0,12564.0,12144.0,3809.857142857142,4229.59381141071,7145.566666666667,4648.271400493266,0.0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
1075,1,2013-05-13,14379,1341,1,1,0,0,a,c,1410.0,10,2013,0,0,0,,False,2013,5,20,13,0,0,0,0,0,0,0,0.0,13124.0,14842.0,13556.0,9305.57142857143,6448.8885568792075,9785.5,5650.058521210508,9.573593631275038,0.4999999999999999,-0.8660254037844387,0.0,1.0
412,4,2015-05-21,9709,661,1,1,0,0,d,c,4460.0,0,0,1,39,2010,"Jan,Apr,Jul,Oct",False,2015,5,21,21,3,0,0,0,0,242,0,9652.0,0.0,9053.0,6313.0,7802.285714285715,5480.076116085908,7865.8,4621.6032327948,9.18091156128537,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
706,1,2013-11-11,4273,428,1,0,0,0,d,a,7830.0,9,2014,1,10,2014,"Mar,Jun,Sept,Dec",False,2013,11,46,11,0,0,0,0,0,0,0,0.0,8671.0,3715.0,6092.0,5475.857142857143,2714.547072629947,4369.266666666666,2548.7958473099316,8.360305435879093,-0.5000000000000004,0.8660254037844384,0.0,1.0
56,7,2013-01-13,0,0,0,0,0,0,d,c,6620.0,3,2012,1,10,2014,"Mar,Jun,Sept,Dec",True,2013,1,2,13,6,1,0,0,10,0,0,7210.0,0.0,,,6521.0,2988.3473693665537,5882.666666666667,2893.0556143770873,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
269,6,2014-09-20,5654,806,1,0,0,0,a,c,60.0,6,2015,0,0,0,,False,2014,9,38,20,5,1,0,0,0,0,0,8708.0,6708.0,6228.0,9366.0,8438.0,4421.200477999907,7624.133333333333,3911.562301278295,8.640295388550221,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146
28,2,2013-01-01,0,0,0,0,a,1,a,a,1200.0,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",True,2013,1,1,1,1,0,1,0,0,0,0,,,,,,,,,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
78,2,2015-04-21,2459,379,1,0,0,0,a,a,3510.0,11,2006,1,5,2013,"Feb,May,Aug,Nov",False,2015,4,17,21,1,0,0,0,101,116,0,3101.0,4577.0,3827.0,0.0,3334.1428571428573,1678.3352295823192,3137.6666666666665,2109.810635943476,7.807916628926408,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
942,7,2013-06-02,0,0,0,0,0,0,d,c,6860.0,0,0,1,18,2011,"Jan,Apr,Jul,Oct",True,2013,6,22,2,6,1,0,0,0,108,0,5831.0,0.0,0.0,6970.0,5156.285714285715,3771.073220993627,4601.933333333333,2812.387229105689,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
199,5,2014-09-12,6897,579,1,0,0,0,d,c,6360.0,12,2010,1,14,2012,"Mar,Jun,Sept,Dec",False,2014,9,37,12,4,0,0,0,45,127,0,7568.0,9442.0,8489.0,6153.0,6218.285714285715,3054.4287362388995,6689.4,3067.350126738061,8.838986793496787,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191
316,7,2015-05-31,0,0,0,0,0,0,d,a,9000.0,8,2001,0,0,0,,True,2015,5,22,31,6,1,0,1,165,0,0,10790.0,0.0,0.0,0.0,6903.0,4845.607770617286,7991.8,4718.593159713662,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
635,3,2015-04-01,9922,812,1,1,0,0,a,a,27530.0,4,2014,0,0,0,,False,2015,4,14,1,2,0,1,0,12,0,0,9732.0,4093.0,6371.0,9743.0,5445.857142857143,4127.620356758099,5083.733333333334,3148.837989649118,9.202610573914242,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
800,6,2014-09-27,3934,373,1,0,0,0,d,a,2020.0,7,2014,0,0,0,,False,2014,9,39,27,5,1,0,0,2,0,0,3328.0,3665.0,4134.0,3637.0,2980.0,1336.9879081976294,3720.0333333333338,1729.1307659477775,8.277666160851503,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146
253,1,2015-03-02,9813,1017,1,1,0,0,a,c,250.0,0,0,1,5,2013,"Feb,May,Aug,Nov",False,2015,3,10,2,0,0,0,0,0,109,0,0.0,4258.0,9755.0,6696.0,4019.571428571429,1862.422692547087,4918.433333333333,2724.6276390113153,9.191565216649847,1.0,6.123233995736766e-17,0.0,1.0
1016,1,2013-06-24,3182,356,1,0,0,0,c,c,550.0,0,0,1,35,2010,"Mar,Jun,Sept,Dec",False,2013,6,26,24,0,0,0,0,0,147,1,0.0,7541.0,4214.0,3697.0,4634.0,2405.4445188641,4435.066666666667,2876.9837286145084,8.065579427282092,1.2246467991473532e-16,-1.0,0.0,1.0
64,4,2014-04-17,14097,1095,1,1,0,1,d,c,22560.0,0,0,1,14,2013,"Jan,Apr,Jul,Oct",False,2014,4,16,17,3,0,0,0,0,54,1,13769.0,8348.0,10658.0,10465.0,10457.285714285714,5492.7047895150745,8993.733333333334,4394.631512804382,9.553788222333822,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
959,7,2014-08-03,0,0,0,0,0,0,a,c,1060.0,12,2005,0,0,0,,True,2014,8,31,3,6,1,0,0,104,0,0,4094.0,0.0,0.0,7837.0,6537.0,3411.1818577535055,5735.066666666667,2799.9592107045414,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
167,5,2014-04-25,6823,915,1,0,0,0,a,a,140.0,4,2008,0,0,0,,False,2014,4,17,25,4,0,0,0,72,0,0,7106.0,0.0,7953.0,7605.0,4459.714285714285,4189.221037945125,7533.533333333334,4848.01221073156,8.828201089171515,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
529,7,2013-06-23,0,0,0,0,0,0,d,c,12920.0,9,2012,0,0,0,,True,2013,6,25,23,6,1,0,0,9,0,0,6249.0,0.0,0.0,6388.0,6765.571428571428,3126.7763941554263,6429.2,2784.7025396768627,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
725,2,2013-09-10,6271,664,1,1,0,0,d,c,17540.0,6,2012,0,0,0,,False,2013,9,37,10,1,0,0,0,15,0,0,7375.0,4678.0,5313.0,0.0,4569.857142857143,2224.166917340171,4637.4,2279.2082351795657,8.743850562030243,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336
661,4,2013-09-12,6461,533,1,1,0,0,d,c,2140.0,7,2013,0,0,0,,False,2013,9,37,12,3,0,0,0,2,0,0,7261.0,5173.0,6912.0,7555.0,6065.142857142857,3045.5993623900176,5866.8,2545.9620009624705,8.773694146384443,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419
601,1,2015-06-01,7022,460,1,1,0,0,d,a,8220.0,4,2014,1,14,2011,"Jan,Apr,Jul,Oct",False,2015,6,23,1,0,0,1,0,14,217,0,0.0,0.0,6195.0,6090.0,3335.4285714285716,2329.4469913939424,3956.5,2304.941614190602,8.856945756159021,1.2246467991473532e-16,-1.0,0.0,1.0
921,1,2014-05-12,9324,1190,1,0,0,0,a,a,840.0,9,2006,0,0,0,,False,2014,5,20,12,0,0,0,0,92,0,0,0.0,14326.0,13721.0,4078.0,8719.714285714286,4914.653453848863,7216.6,5322.125195173773,9.140454244512016,0.4999999999999999,-0.8660254037844387,0.0,1.0
769,4,2014-01-30,10080,2974,1,0,0,0,b,b,840.0,0,0,1,48,2012,"Jan,Apr,Jul,Oct",False,2014,1,5,30,3,0,0,0,0,61,1,9388.0,10170.0,9358.0,6355.0,9526.857142857143,780.2733342812871,9353.733333333334,1043.0438194032872,9.21840774305394,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
91,7,2014-03-09,0,0,0,0,0,0,c,a,2410.0,0,0,1,35,2011,"Jan,Apr,Jul,Oct",True,2014,3,10,9,6,1,0,0,0,131,0,6376.0,0.0,0.0,6143.0,6765.285714285715,3094.372403481616,5671.3,2518.1457210443155,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
170,3,2015-05-20,4521,493,1,1,0,0,a,a,1070.0,5,2015,1,14,2011,"Jan,Apr,Jul,Oct",False,2015,5,21,20,2,0,0,0,0,215,0,4291.0,4469.0,5392.0,4072.0,2934.5714285714284,2092.5824441857276,3944.1,2268.09837331508,8.416709652837914,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
302,5,2014-04-18,0,0,0,1,b,1,d,c,2190.0,12,2007,1,9,2011,"Mar,Jun,Sept,Dec",True,2014,4,16,18,4,0,0,0,76,163,0,5877.0,3047.0,4607.0,3679.0,4168.714285714285,2205.2580887722015,3271.9,1689.4413349204904,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
83,5,2015-05-15,4678,413,1,0,0,0,a,a,2710.0,0,0,0,0,0,,False,2015,5,20,15,4,0,0,0,0,0,0,0.0,4065.0,0.0,3952.0,2750.5714285714284,1903.0182918321211,3257.9,1756.3256384497297,8.450839690866216,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
562,1,2013-03-18,17789,3478,1,1,0,1,b,c,1210.0,0,0,0,0,0,,False,2013,3,12,18,0,0,0,0,0,0,0,17148.0,17789.0,17789.0,12724.0,16817.14285714286,1539.0488868747682,16683.933333333334,1676.2330908058827,9.786391780659882,1.0,6.123233995736766e-17,0.0,1.0
272,7,2014-08-17,0,0,0,0,0,1,a,a,16180.0,7,2003,1,14,2011,"Jan,Apr,Jul,Oct",True,2014,8,33,17,6,1,0,0,133,175,0,3048.0,0.0,0.0,7094.0,4097.285714285715,1997.8818545554384,5218.4,2795.942042219089,0.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
400,7,2013-01-06,0,0,0,0,0,0,a,a,70.0,11,2004,1,14,2011,"Jan,Apr,Jul,Oct",True,2013,1,1,6,6,1,0,0,98,91,1,6347.0,,,,5180.4,2898.519673902525,5180.4,2898.519673902525,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
983,4,2015-04-16,10388,1306,1,1,0,0,a,a,40.0,3,2014,1,1,2014,"Jan,Apr,Jul,Oct",False,2015,4,16,16,3,0,0,0,13,67,1,9667.0,8361.0,11928.0,9838.0,8067.0,4080.066584424015,7225.866666666667,4186.899558461327,9.248502833070532,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
850,2,2014-12-02,7898,724,1,1,0,0,d,a,1120.0,5,2007,1,31,2013,"Jan,Apr,Jul,Oct",False,2014,12,49,2,1,0,0,0,91,70,0,9200.0,7003.0,4441.0,0.0,6424.285714285715,3035.143253856159,5566.966666666666,2921.339719627157,8.97449144816442,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
242,5,2013-02-08,4662,421,1,1,0,0,d,a,6880.0,9,2001,1,14,2011,"Jan,Apr,Jul,Oct",False,2013,2,6,8,4,0,0,0,137,96,0,4359.0,3994.0,5218.0,4292.0,4142.142857142857,2291.3861473331986,3334.1666666666665,1738.822571966907,8.44741429680832,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
334,3,2013-07-31,8086,657,1,1,0,1,d,c,4040.0,8,2008,1,18,2013,"Mar,Jun,Sept,Dec",False,2013,7,31,31,2,0,0,1,59,13,0,6506.0,4505.0,6876.0,7646.0,4529.285714285715,2249.471620498594,4832.133333333333,2199.1020382675856,8.998013113095823,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
368,4,2015-05-28,7594,553,1,0,0,1,d,c,1450.0,4,2005,1,45,2009,"Feb,May,Aug,Nov",False,2015,5,22,28,3,0,0,0,121,289,1,6812.0,10990.0,0.0,14178.0,6489.714285714285,4636.57954798168,8776.333333333334,5489.52797627435,8.935245415029874,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
324,5,2015-04-17,5199,662,1,1,0,0,a,a,13140.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",False,2015,4,16,17,4,0,0,0,0,210,1,6133.0,4167.0,0.0,5563.0,5104.0,3311.0031712458367,4627.433333333333,3206.003266323684,8.556413904569519,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
979,5,2014-02-21,6619,680,1,1,0,1,a,c,2270.0,11,2005,1,14,2011,"Jan,Apr,Jul,Oct",False,2014,2,8,21,4,0,0,0,99,150,0,6881.0,5674.0,7415.0,7007.0,5600.714285714285,2819.341218221362,5298.2,2610.296579793712,8.797850648931053,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
126,3,2013-10-30,6401,577,1,0,0,1,d,a,3370.0,10,2014,1,18,2011,"Feb,May,Aug,Nov",False,2013,10,44,30,2,0,0,0,0,130,0,17789.0,5083.0,4222.0,13614.0,7969.0,7008.108922288997,7912.866666666667,5832.325452896619,8.764365720529808,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
750,1,2014-02-10,3496,319,1,0,0,0,d,a,8670.0,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",False,2014,2,7,10,0,0,0,0,144,149,0,0.0,6754.0,2680.0,4666.0,4612.428571428572,2159.798822201022,3846.5666666666666,2007.3126946300551,8.159660737063376,0.8660254037844386,0.5000000000000001,0.0,1.0
930,5,2014-03-14,5351,998,1,0,0,0,a,a,70.0,0,0,0,0,0,,False,2014,3,11,14,4,0,0,0,0,0,0,5227.0,6470.0,6718.0,4811.0,4848.857142857143,2360.945321163495,5592.633333333333,2703.902052441132,8.585225601808064,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
451,2,2013-12-10,4231,426,1,0,0,0,a,a,2460.0,4,2009,1,13,2010,"Jan,Apr,Jul,Oct",False,2013,12,50,10,1,0,0,0,56,193,0,4599.0,6363.0,4828.0,0.0,5131.428571428572,2404.901581987836,4551.866666666667,2259.443778567139,8.350429973538136,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
840,1,2013-03-04,11010,1407,1,1,0,0,a,a,1070.0,9,2009,0,0,0,,False,2013,3,10,4,0,0,0,0,42,0,0,0.0,6217.0,10391.0,4971.0,5553.285714285715,2602.241579503186,5879.6,3117.9835946572466,9.306650052113593,1.0,6.123233995736766e-17,0.0,1.0
304,3,2014-03-12,6307,1079,1,0,0,0,a,a,1950.0,7,2015,0,0,0,,False,2014,3,11,12,2,0,0,0,0,0,0,6452.0,8070.0,5193.0,6985.0,6098.0,2885.2887203883083,6190.333333333333,2942.9297428352543,8.74957394808293,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
828,7,2013-09-08,0,0,0,0,0,0,d,c,3290.0,12,2014,0,0,0,,True,2013,9,36,8,6,1,0,0,0,0,0,2588.0,0.0,0.0,4074.0,3531.1428571428573,1716.4903561794806,4114.366666666667,2244.2424493054145,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334
335,2,2013-06-04,16817,3161,1,1,0,0,b,a,90.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",False,2013,6,23,4,1,0,0,0,0,0,0,17789.0,16553.0,11328.0,6762.0,13873.714285714286,4595.653733485071,11887.2,4128.215456486303,9.730205020392845,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
127,7,2013-04-28,0,0,0,0,0,0,d,a,1350.0,12,2005,1,13,2010,"Jan,Apr,Jul,Oct",True,2013,4,17,28,6,1,0,0,88,160,1,5101.0,0.0,0.0,0.0,4618.142857142857,2102.5622011069763,3966.3333333333335,2296.6479671594143,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
25,4,2014-03-13,9070,1407,1,0,0,0,c,a,430.0,4,2003,0,0,0,,False,2014,3,11,13,3,0,0,0,131,0,0,8763.0,14642.0,3667.0,0.0,9217.285714285714,4618.5021639158385,9066.166666666666,6461.101299758979,9.112837790614943,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
760,6,2014-07-19,7090,1303,1,0,0,0,a,a,560.0,1,2011,0,0,0,,False,2014,7,29,19,5,1,0,0,42,0,0,7494.0,8961.0,8651.0,7986.0,7041.857142857143,3142.1411716944103,6941.933333333333,2844.7657673812696,8.866581653303996,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
134,3,2013-05-08,5246,591,1,0,0,0,a,a,1200.0,9,2008,0,0,0,,False,2013,5,19,8,2,0,0,0,56,0,0,4495.0,0.0,5255.0,6667.0,3615.0,2685.003786465362,4025.133333333333,2080.128075190419,8.565411763686711,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
516,5,2014-08-29,6024,761,1,0,0,0,a,c,20.0,0,0,1,35,2010,"Mar,Jun,Sept,Dec",False,2014,8,35,29,4,0,0,0,0,208,0,5529.0,5446.0,4231.0,6861.0,4241.714285714285,1938.2415324451367,5192.733333333334,2580.179022569121,8.703672758358856,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
172,2,2013-12-10,6626,878,1,0,0,0,a,a,110.0,0,0,1,40,2014,"Jan,Apr,Jul,Oct",False,2013,12,50,10,1,0,0,0,0,0,0,7020.0,8315.0,6548.0,0.0,6849.857142857143,3056.485096128746,6034.733333333334,2932.0660708241485,8.798907492088226,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
906,4,2014-10-23,9540,1200,1,1,0,1,a,a,90.0,7,2010,0,0,0,,False,2014,10,43,23,3,0,0,0,51,0,0,9430.0,8655.0,10635.0,8371.0,8481.0,4016.145415694012,8921.666666666666,4608.413612403785,9.163353580751846,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
975,4,2014-02-27,6425,789,1,0,0,0,a,c,9630.0,0,0,1,14,2011,"Jan,Apr,Jul,Oct",False,2014,2,9,27,3,0,0,0,0,151,0,5733.0,8865.0,5912.0,5225.0,5588.428571428572,2790.545039781237,6112.233333333334,2907.1698844033235,8.768107539675803,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
643,2,2014-06-10,7622,1183,1,0,0,0,a,a,230.0,6,2010,1,18,2010,"Feb,May,Aug,Nov",False,2014,6,24,10,1,0,0,0,48,214,0,0.0,10220.0,6456.0,0.0,6210.714285714285,4400.313955249308,6142.066666666667,3786.590741508536,8.938925271988273,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
859,6,2013-07-13,7212,738,1,0,0,0,c,a,21770.0,7,2015,0,0,0,,False,2013,7,28,13,5,1,0,0,0,0,0,6508.0,6859.0,8378.0,5349.0,5453.571428571428,2470.459596724383,6206.9,2723.2060384014653,8.883640232503673,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
478,5,2013-06-14,6435,705,1,0,0,0,d,c,1940.0,3,2012,0,0,0,,False,2013,6,24,14,4,0,0,0,15,0,0,5001.0,7040.0,9929.0,7678.0,4836.857142857143,2254.1625517082425,5670.433333333333,2992.969286607314,8.769662508112274,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
216,3,2014-01-22,7827,898,1,1,0,0,c,a,190.0,0,0,1,45,2009,"Feb,May,Aug,Nov",False,2014,1,4,22,2,0,0,0,0,219,0,9096.0,5113.0,8660.0,10955.0,6066.571428571428,3724.1543942727426,5654.133333333333,3773.9915733083344,8.965462328515967,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
